province;red;green;blue;x;x
7332;131;120;169;Ixomatai;x
7333;221;251;131;Ilouraton;x
7334;206;202;94;Kepoi;x
7335;17;111;129;Kerkatai;x
7336;247;97;118;Gerra;x
7337;0;110;198;Heptalou Limen;x
7338;44;92;86;Eone;x
7339;55;4;15;Eudousia;x
7340;245;139;232;Gerros;x
7341;132;176;22;Gusarka;x
7342;29;245;171;Kimmerion Oros;x
7343;28;199;85;Sabiranum;x
7344;68;76;175;Maran;x
7345;106;91;30;Korax Oros;x
7346;208;135;175;Tmakrat;x
7347;132;52;163;Elvruz;x
7348;149;52;7;Korokondame;x
7349;92;105;93;Easkh;x
7350;7;34;63;Sindikos Limen;x
7351;78;145;140;Tyrambe;x
7352;205;157;44;Mazacae Inferior;x
7353;85;42;242;Mazacae Superior;x
7354;70;247;205;Psessia Inferior;x
7355;205;131;148;Psessia Superior;x
7356;190;82;111;Maeotis Oros;x
7357;6;192;187;Kalkry;x
7358;183;229;7;Hypanispa;x
7359;46;139;170;Huruir;x
7360;208;56;59;Akkei;x
7361;115;88;182;Vylda;x
7362;141;76;43;Cetae;x
7363;71;240;157;Cizici;x
7364;56;190;120;Scymnitaia;x
7365;249;111;59;Coitae;x
7366;129;251;2;Urghalat;x
7367;143;210;124;Gnissi;x
7368;214;65;200;Hali;x
7369;185;127;190;Mennichar;x
7370;78;110;21;Ghenarcha;x
7371;244;183;121;Armavir;x
7372;29;175;188;Uryennik;x
7373;51;6;94;Reama;x
7374;13;220;88;Porach;x
7375;210;201;194;Agroi;x
7376;127;11;77;Achardeos;x
7377;89;224;71;Yonna;x
7378;10;216;60;Achtab;x
7379;109;220;61;Duzea;x
7380;7;149;188;Ashawm;x
7381;249;235;64;Ermel;x
7382;74;148;51;Zarem;x
7383;163;49;56;Suthrander;x
7384;210;122;77;Skarin;x
7385;182;183;67;Gorat;x
7386;94;117;146;Malyts;x
7387;207;126;98;Didai;x
7388;55;31;54;Terekata;x
7389;183;63;148;Valent;x
7390;113;226;7;Irmana;x
7391;176;95;65;Zabender;x
7392;211;185;177;Kayit;x
7393;224;29;65;Lotin;x
7394;122;213;192;Recrassia;x
7395;202;126;179;Sechtra;x
7396;155;97;155;Toretai;x
7397;189;212;55;Thateis;x
7398;138;142;55;Tyritake;x
7399;136;236;246;Satarchae;x
7400;30;9;162;Uyennik;x
7401;95;128;112;Arzhahk;x
7402;80;78;75;Vhingad;x
7403;183;238;32;Monok;x
7404;245;106;90;Norom;x
7405;152;23;234;Enim;x
7406;92;106;237;Theophanios;x
7407;53;204;253;Ikaros;x
7408;2;18;19;Atara Occidentalis;x
7409;178;195;115;Atara Orientalis;x
7410;217;71;204;Urmonok;x
7411;39;59;192;Khorolats;x
7412;187;227;130;Zale;x
7413;9;215;119;Parva;x
7414;134;135;87;Uvra;x
7415;10;49;202;Uyra;x
7416;250;0;165;Alania Orientalis;x
7417;3;81;119;Alania Occidentalis;x
7418;211;52;95;Ashina;x
7419;117;224;239;Schelats;x
7420;134;109;104;Sirakia;x
7421;214;22;91;Mylla;x
7422;192;165;35;Iska;x
7423;87;54;185;Gyoria;x
7424;35;124;206;Vyoros;x
7425;212;161;25;Kholan;x
7426;28;16;101;Gyranchi;x
7427;205;53;176;Korokondamitis Limne;x
7428;254;32;6;Issedones Waste;x
7429;110;64;1;Outer Sushen;x
7430;37;3;31;Veneti Insula;x
7431;158;138;23;Palus Veneti;x
7432;252;55;216;Uch;x
7433;44;84;153;Tumshuk;x
7434;142;87;154;Bachu;x
7435;231;243;158;Yarkant;x
7436;161;152;17;Northern Yarkand;x
7437;100;119;41;Palmyrene Desert;x
7438;136;209;154;Deserta Pasianum;x
7439;176;201;221;Deserta Asianum;x
7440;225;180;52;Kulan;x
7441;32;48;110;Chui;x
7442;168;22;136;Suh;x
7443;181;121;24;Hantau;x
7444;224;83;175;Tati;x
7445;144;99;208;Otar;x
7446;165;0;6;Kemin;x
7447;53;221;158;Alatau;x
7448;158;76;176;Aksuye;x
7449;70;10;0;Akshi;x
7450;127;161;122;Esik;x
7451;21;189;38;Taldyn;x
7452;225;119;37;Kapshagay;x
7453;54;73;1;Bura;x
7454;161;19;189;Ili;x
7455;183;195;178;Ili Ostia;x
7456;81;125;50;Pasiania Ulterior;x
7457;207;22;230;Western Arimaspia;x
7458;69;71;160;Southern Arimaspia;x
7459;246;108;234;Eastern Arimaspia;x
7460;171;185;31;Central Arimaspia;x
7461;15;189;31;Sassyk-kul;x
7462;242;251;21;Western Alakol;x
7463;8;82;182;Usharal;x
7464;173;249;218;Kabanbay;x
7465;213;241;31;Sarkand;x
7466;198;191;249;Lepsy;x
7467;155;249;32;Lower Karatal;x
7468;193;219;58;Upper Karatal;x
7469;22;218;107;Taldy;x
7470;144;29;225;Ucharal;x
7471;37;57;141;Yiche;x
7472;93;73;95;Kujin;x
7473;92;28;10;Lower Tekes;x
7474;209;77;194;Upper Tekes;x
7475;220;60;104;Upper Aqsu;x
7476;108;141;234;Aqsu;x
7477;212;162;169;Chugu-chen;x
7478;169;103;229;Karakol;x
7479;102;78;128;Chong-Aqsu;x
7480;253;102;191;Tala;x
7481;37;233;25;Balasagun;x
7482;91;114;66;Koshkol;x
7483;112;200;226;Wutanzili;x
7484;20;232;94;Sairam;x
7485;141;183;234;Ebinur;x
7486;88;21;43;Wenxi;x
7487;201;29;250;Triglite;x
7488;8;152;53;Tracheia;x
7489;238;0;20;Basacata Sinus;x
7490;5;86;181;Jabadii Sinus;x
7491;167;118;49;Jabadii Sinus;x
7492;45;122;246;Jabadii Sinus;x
7493;30;72;210;Jabadii Sinus;x
7494;75;169;187;Perimulicus Sinus;x
7495;127;118;13;Perimulicus Sinus;x
7496;84;129;221;Perimulicus Sinus;x
7497;251;63;45;Perimulicus Sinus;x
7498;194;116;131;Perimulicus Sinus;x
7499;56;26;39;Perimulicus Sinus;x
7500;91;223;253;Ikki Sea;x
7501;93;203;203;Goto Sea;x
7502;28;185;139;Goto Sea;x
7503;222;222;57;Goto Sea;x
7504;213;93;165;Goto Sea;x
7505;141;253;229;North Liuqiu Sea;x
7506;210;142;16;Central Liuqiu Sea;x
7507;182;106;130;South Liuqiu Sea;x
7508;221;237;219;Take Tomi;x
7509;59;110;72;Ishi;x
7510;77;129;105;Mako;x
7511;193;62;56;Tonaki;x
7512;31;119;16;Chuzan;x
7513;128;172;123;Hokuzan;x
7514;94;32;72;Izen;x
7515;89;59;136;Zetu;x
7516;170;88;102;Amami;x
7517;185;112;243;Rabu;x
7518;184;206;179;Tane;x
7519;233;185;10;Shimo;x
7520;70;242;137;Fuku;x
7521;68;220;95;Goto;x
7522;9;137;181;Ikki;x
7523;80;248;2;Shima;x
7524;101;34;77;Yotama;x
7525;213;181;51;Maingmaw;x
7526;71;189;4;Momauk;x
7527;160;90;8;Banmaw;x
7528;145;40;227;Kawnan;x
7529;233;196;231;Makwe;x
7530;0;27;137;Mogaung;x
7531;222;2;65;Mohnyin;x
7532;28;220;59;Myitkyina;x
7533;103;116;112;Tunpauyang;x
7534;165;239;171;Naubum;x
7535;232;8;184;Putao;x
7536;207;111;151;Nogmung;x
7537;146;77;176;Khaunglanhpu;x
7538;30;118;75;Hkawnkaw;x
7539;110;31;62;Bumhkang;x
7540;150;163;151;Thaungdut;x
7541;215;26;101;Tsawlaw;x
7542;226;9;10;Danai;x
7543;61;26;248;Hkamti;x
7544;214;210;120;Hpalamung;x
7545;40;239;86;Kalay;x
7546;47;249;59;Mingin;x
7547;174;7;218;Zokhua;x
7548;135;105;233;Tabayin;x
7549;37;191;60;Thickegyin;x
7550;7;46;156;Myedu;x
7551;72;210;192;Htigyaing;x
7552;71;94;126;Tinwagyaung;x
7553;55;184;110;Paungbyin;x
7554;162;129;44;Thoubal;x
7555;191;158;137;Arakan Mountains;x
7556;49;166;89;Arakan Mountains;x
7557;43;174;218;Tolentinum;x
7558;64;144;145;Mamertion;x
7559;48;49;23;Cimiata;x
7560;92;12;174;Indrapura;x
7561;176;81;117;Simhapura;x
7562;162;147;58;Bhadreshvara;x
7563;128;192;115;Amaravati;x
7564;90;150;108;Sambhu;x
7565;220;88;11;Vijaya;x
7566;242;244;65;Kauthara;x
7567;235;67;67;Ponagara;x
7568;133;112;172;Ayaru;x
7569;200;136;186;Daklak;x
7570;44;140;187;Pandurangga;x
7571;220;61;28;Porome;x
7572;55;78;11;Posahinu;x
7573;154;81;12;Balcattinon;x
7574;107;52;243;Daklua;x
7575;180;87;230;Ou Kaev;x
7576;219;219;64;Aganagara;x
7577;131;37;164;Kottinagara;x
7578;216;152;192;Kirtinagara;x
7579;54;209;152;Bashak;x
7580;189;93;95;Kica;x
7581;1;118;109;Vyadhapura;x
7582;121;23;163;Vat Nokor;x
7583;146;34;67;Chaktomuk;x
7584;131;100;9;Hanchei;x
7585;234;145;242;Prasout;x
7586;46;30;234;Bayang;x
7587;25;173;178;Borei;x
7588;78;193;240;Kompung Trach;x
7589;127;172;71;Preah Monivong;x
7590;165;3;74;Chrui Khmau;x
7591;63;188;201;Jaladapura;x
7592;116;208;8;Bhavapura;x
7593;205;224;247;Aninditapura;x
7594;207;104;160;Isanapura;x
7595;242;79;38;Hariharalaya;x
7596;31;111;83;Indrapura;x
7597;38;193;37;Samraong;x
7598;104;172;221;Jalagrama;x
7599;29;134;39;Preah Vihear;x
7600;92;118;75;Mahendraparvata;x
7601;86;56;56;Kracheh;x
7602;249;151;24;Chang Krang;x
7603;102;142;43;Sambor;x
7604;217;31;163;Stung Treng;x
7605;216;240;78;Snuol;x
7606;110;129;228;Yasodharapura;x
7607;241;182;109;Prah Khan;x
7608;165;29;203;Banteay Srei;x
7609;81;120;237;Banteay Chhmar;x
7610;148;144;251;Chonlapura;x
7611;86;250;42;Anlong Pra;x
7612;38;105;40;Sresthapura;x
7613;64;93;156;Damphiet;x
7614;127;77;193;Phumi Mlu Prey;x
7615;88;174;208;Ban Natouk-Louk;x
7616;27;141;233;Vimayapura;x
7617;170;38;2;Lingapura;x
7618;44;70;95;Kompong Svay;x
7619;28;160;80;Rajavihara;x
7620;118;176;63;Ambujanagara;x
7621;53;102;111;Phnom Namlear;x
7622;203;80;88;Phnum Prech;x
7623;147;133;175;Dei-Ey;x
7624;136;240;94;Kratie;x
7625;130;177;75;Lumphat;x
7626;193;161;112;Ratanagiri;x
7627;23;160;161;Dok Yong;x
7628;154;74;20;Phumi Tipou;x
7629;247;61;87;Ban Bake;x
7630;56;45;124;Kong;x
7631;217;217;13;Jalapura;x
7632;34;117;87;Pra Rot;x
7633;195;59;40;Roneam Daun Sam;x
7634;203;159;96;Phumi Kdol;x
7635;224;60;150;Dong Sri Maha Bodhi;x
7636;244;241;246;Rajapura;x
7637;245;75;74;Khu Bua;x
7638;189;244;140;Dvaravati;x
7639;205;12;26;Dhanapura;x
7640;13;251;63;Samudraprakara;x
7641;244;214;8;Aksajapura;x
7642;125;161;52;Khao Sam Roi Yot;x
7643;241;95;2;Kuipuri;x
7644;51;4;38;Khlong Wan;x
7645;227;180;134;Bang Nangrom;x
7646;229;130;195;Myeik;x
7647;100;167;142;Myeik Kyunzu;x
7648;76;130;88;Takola;x
7649;42;244;37;Kyan;x
7650;3;87;52;Htawhpan;x
7651;61;54;155;Tanintharyi;x
7652;168;70;237;Baungdaw;x
7653;176;12;169;Kanbauk;x
7654;160;102;154;Hangan;x
7655;2;200;91;Hnitkayin;x
7656;70;85;83;Phong Tuk;x
7657;13;138;170;Kacchchapura;x
7658;194;216;222;Kampaeng Saen;x
7659;215;47;127;Suvarnapura;x
7660;117;133;209;U Thong;x
7661;171;13;250;Lavapura;x
7662;169;107;186;Chan Sen;x
7663;113;21;252;Thap Chumphon;x
7664;167;156;37;Sri Thep;x
7665;74;73;182;Simhapura;x
7666;121;147;203;Sabarapura;x
7667;78;204;242;Dong Lakhon;x
7668;178;68;221;Muang Tam;x
7669;186;10;153;Koreach;x
7670;21;27;137;Muang Sima;x
7671;128;18;155;Mekong Delta;x
7672;104;51;227;Chantrea;x
7673;182;39;216;Kambojagrama;x
7674;34;240;149;Somagrama;x
7675;163;178;51;Manam Kom;x
7676;176;22;194;Manam Kom;x
7677;234;243;42;Airavati;x
7678;81;33;20;Yagon;x
7679;43;246;14;Airavati;x
7680;32;98;187;Airavati;x
7681;195;131;55;Eastern Ranges;x
7682;74;225;168;Pyu Ranges;x
7683;12;76;214;Western Ranges;x
7684;84;2;184;Southern Ranges;x
7685;155;112;5;Southern Ranges;x
7686;182;215;99;Tak;x
7687;74;198;185;Kathontha;x
7688;214;239;84;Hlaingnan;x
7689;199;189;47;Phadaw;x
7690;78;213;12;Payathonzu;x
7691;82;69;137;Northern Ranges;x
7692;211;146;61;Northern Ranges;x
7693;174;220;33;Northern Ranges;x
7694;176;216;180;Tonle Sap;x
7695;29;207;198;Rajaprabha;x
7696;192;100;45;Candanagara;x
7697;236;63;196;Dronakagrama;x
7698;57;75;228;Xanamkhan;x
7699;187;128;109;Nam Ngum;x
7700;213;115;225;Khikhouay;x
7701;35;243;235;Sri Gotapura;x
7702;47;192;113;Xe Bang Fai;x
7703;187;233;11;Xiangkhouang;x
7704;88;18;8;Donkeo;x
7705;176;58;34;Nam Ngiap;x
7706;161;9;253;Savakagrama;x
7707;165;120;123;Salavan;x
7708;16;21;226;Mun;x
7709;178;193;115;Oung;x
7710;94;213;1;Nongko;x
7711;16;250;75;Khanthapura;x
7712;79;118;134;Muk;x
7713;50;179;124;Nongbok;x
7714;120;33;3;Thakhek;x
7715;2;123;8;Fa Daet;x
7716;10;205;217;Malagrama;x
7717;218;176;193;Xayfong;x
7718;189;122;204;Loei;x
7719;42;44;95;Choen;x
7720;113;154;171;Luang Raeng;x
7721;149;245;28;Chamot Chieng;x
7722;252;150;239;Kan Lueang;x
7723;196;63;49;Nong Laeng;x
7724;16;214;102;Lam Phan Chat;x
7725;123;160;36;Chi;x
7726;93;177;195;Vishnuloka;x
7727;179;36;223;Song Khwae;x
7728;129;241;157;Khwae Noi;x
7729;59;220;164;Kenethao;x
7730;53;158;145;Nan;x
7731;180;171;49;Nakhon Sawan;x
7732;218;141;74;Sakae Krang;x
7733;48;1;102;Khun Kaeo;x
7734;210;173;246;Khlung;x
7735;113;120;52;Charoen;x
7736;25;193;152;Sukhothai;x
7737;238;58;35;Khayang;x
7738;250;157;178;Wang;x
7739;17;243;84;Yom;x
7740;125;234;102;Lampang;x
7741;19;123;252;Haripunjaya;x
7742;77;89;100;Ping;x
7743;193;138;29;Wiang Nopburi;x
7744;220;241;124;Li;x
7745;112;109;231;Pai;x
7746;247;248;174;Chiang Rai;x
7747;246;203;89;Kok;x
7748;76;63;117;Luagrama;x
7749;61;13;80;Mae Fang;x
7750;110;247;165;Lao;x
7751;8;177;37;Kengtung;x
7752;57;68;16;Namma;x
7753;106;92;99;Sing Oua;x
7754;67;190;114;Mekong;x
7755;216;33;179;Huayxai;x
7756;231;57;65;Mongnawn;x
7757;208;136;244;Ta Pe;x
7758;196;11;206;Eu;x
7759;225;110;192;Mongnai;x
7760;172;203;1;Kengtawng;x
7761;85;253;58;Pangyang;x
7762;112;4;21;Takut;x
7763;169;225;124;Tangyan;x
7764;50;110;67;Mothai;x
7765;8;28;84;Wa;x
7766;130;23;54;Upper Salween;x
7767;228;27;55;Dutado;x
7768;252;11;143;Tae Luang;x
7769;145;39;60;Watak;x
7770;253;100;226;Pasawng;x
7771;68;166;217;Muang Sua;x
7772;108;157;30;Xieng Thong;x
7773;43;223;99;Had Pang;x
7774;91;86;206;Seneke;x
7775;103;185;93;Xam Nuea;x
7776;157;65;134;Nam Xam;x
7777;209;86;196;Viang Xai;x
7778;94;126;95;Lixian;x
7779;212;107;217;Yuan;x
7780;211;62;132;Jin;x
7781;9;198;172;Nam Ha;x
7782;153;24;48;Omanana;x
7783;99;188;5;Moc Quang;x
7784;142;105;71;Senkham;x
7785;240;64;242;Nawnghok;x
7786;215;166;209;Chapoutao;x
7787;106;243;231;Kavang;x
7788;169;111;34;Homong;x
7789;218;90;120;Hsinkawng;x
7790;37;196;87;Wan Man;x
7791;49;40;230;Xon;x
7792;120;150;51;Khua;x
7793;60;233;54;Panlong;x
7794;121;240;134;Sopche;x
7795;106;190;98;Yamai;x
7796;6;96;181;Singhanavati;x
7797;61;41;242;Pataliputra;x
7798;83;198;41;Indraprastha;x
7799;22;164;65;Kururath;x
7800;1;98;95;Suvarnagomgum;x
7801;87;213;122;Umongasela;x
7802;132;196;228;Bodhisaanluang;x
7803;181;59;80;Singhanavatinagorn;x
7804;170;166;254;Nagabundhu;x
7805;205;141;132;Paangum;x
7806;127;178;207;Dviradapura;x
7807;71;91;17;Amarendrapura	;x
7808;19;161;38;Kompong Svay;x
7809;177;176;227;Meanchey;x
7810;212;12;84;Pre Rup;x
7811;34;139;94;Beng Melea;x
7812;77;102;245;Kdei;x
7813;62;52;208;Nagara Jayasri;x
7814;140;40;197;Anartanagara;x
7815;56;60;83;Candrakantagrama;x
7816;114;27;185;Bhirukapura;x
7817;49;92;0;Prastaragrama;x
7818;146;50;170;Phanom Rung;x
7819;245;54;171;Tam;x
7820;230;4;134;Indravihara;x
7821;37;128;192;Gangagrama;x
7822;207;57;163;Barbaragrama;x
7823;229;143;68;Indraloka;x
7824;41;168;82;Prosakarattha;x
7825;231;93;130;Ramapura;x
7826;97;228;121;Kaudinyanagara;x
7827;218;179;6;Campilagrama;x
7828;202;13;246;Veishali;x
7829;0;149;31;Matsyapura;x
7830;103;194;9;Kambojaksayana;x
7831;74;0;254;Cahaya;x
7832;21;93;230;Takua Pa;x
7833;38;93;74;Phuket;x
7834;205;27;152;Pulo Cornam;x
7835;156;22;171;Bandon;x
7836;82;215;201;Nagara Sri Dharmaraja;x
7837;87;91;6;Tambralinga;x
7838;138;205;5;Ligor;x
7839;142;61;130;Anulasagrama;x
7840;139;39;88;Langkawi Penang;x
7841;178;171;177;Pan Pan;x
7842;186;68;24;Kedah;x
7843;229;30;175;Patani;x
7844;160;125;161;Bujang;x
7845;176;194;132;Katahanagara;x
7846;147;210;37;Kelantan;x
7847;200;91;78;Langkasuka;x
7848;244;53;229;Terengganu;x
7849;188;221;40;Kemaman;x
7850;132;134;105;Pekan;x
7851;59;73;135;Temasek;x
7852;116;40;238;Karimun;x
7853;228;187;212;Batam;x
7854;250;88;11;Lingga;x
7855;66;199;87;Bintan;x
7856;100;129;135;Gelanggi;x
7857;131;212;192;Ganggayu;x
7858;15;137;112;Mersing;x
7859;109;55;51;Pulai;x
7860;248;95;205;Anambas;x
7861;78;95;254;Kelang;x
7862;117;226;88;Langau;x
7863;193;238;119;Mentangau;x
7864;19;12;85;Bernam;x
7865;117;15;86;Gangganagara;x
7866;28;228;207;Uttara Vasakarta;x
7867;59;232;2;Madhya Vasakarta;x
7868;130;88;78;Dakshina Vasakarta;x
7869;29;133;183;Sudhaman;x
7870;169;174;82;Rakshasavasa;x
7871;143;161;70;Kshirakaccha;x
7872;220;33;80;Acchinatai;x
7873;112;16;166;Naggapattana;x
7874;138;3;27;Kasayavastra;x
7875;118;192;57;Laka;x
7876;208;208;40;Sibuyan Sea;x
7877;142;18;109;Sibuyan Sea;x
7878;126;178;242;Jiamayan Sea;x
7879;215;79;246;Sibuyan Sea;x
7880;167;5;137;Sibuyan Sea;x
7881;192;87;190;Sibuyan Sea;x
7882;187;159;84;Sulu Sea;x
7883;99;48;77;Sulu Sea;x
7884;233;72;41;Sulu Sea;x
7885;187;159;251;Jiamayan Sea;x
7886;117;67;110;Jiamayan Sea;x
7887;220;227;66;Jiamayan Sea;x
7888;127;144;211;Jiamayan Sea;x
7889;194;169;224;Jiamayan Sea;x
7890;69;222;105;Sulu Sea;x
7891;13;20;192;Sulu Sea;x
7892;189;234;118;Sulu Sea;x
7893;83;156;76;Sulu Sea;x
7894;99;225;48;Mindanao Sea;x
7895;12;19;105;Mindanao Sea;x
7896;110;162;127;Mindanao Sea;x
7897;186;174;158;Mindanao Sea;x
7898;21;51;120;Mindanao Sea;x
7899;206;215;234;Mindanao Sea;x
7900;118;149;57;Mindanao Sea;x
7901;108;1;231;Caramata Strait;x
7902;219;77;224;Magnus Sinus;x
7903;141;114;43;Magnus Sinus;x
7904;157;254;163;Magnus Sinus;x
7905;118;96;179;Magnus Sinus;x
7906;126;39;111;Magnus Sinus;x
7907;89;113;83;Magnus Sinus;x
7908;88;207;20;Magnus Sinus;x
7909;227;248;173;Magnus Sinus;x
7910;34;116;232;Magnus Sinus;x
7911;46;99;141;Magnus Sinus;x
7912;176;239;165;Magnus Sinus;x
7913;112;254;41;Magnus Sinus;x
7914;111;94;232;Magnus Sinus;x
7915;173;217;35;Magnus Sinus;x
7916;249;229;67;Magnus Sinus;x
7917;65;154;36;Magnus Sinus;x
7918;250;63;150;Magnus Sinus;x
7919;21;51;11;Magnus Sinus;x
7920;6;1;229;Manam Kom Delta;x
7921;159;186;101;Magnus Sinus;x
7922;190;190;151;Magnus Sinus;x
7923;134;103;216;Boni Sea;x
7924;183;82;46;Boni Sea;x
7925;94;156;146;Boni Sea;x
7926;115;126;73;Boni Sea;x
7927;22;159;196;Sinae Sinus;x
7928;85;27;0;Sinae Sinus;x
7929;7;64;74;Sinae Sinus;x
7930;119;72;26;Sinae Sinus;x
7931;27;26;33;Sinae Sinus;x
7932;239;83;71;Sinae Sinus;x
7933;228;74;11;Sinae Sinus;x
7934;150;111;86;Sinae Sinus;x
7935;43;139;2;Sinae Sinus;x
7936;47;250;127;Sinae Sinus;x
7937;210;28;250;Sinae Sinus;x
7938;17;151;54;Sinae Sinus;x
7939;74;2;178;Sinae Sinus;x
7940;28;89;133;Sinae Sinus;x
7941;13;39;96;Sinae Sinus;x
7942;56;211;162;Sinae Sinus;x
7943;0;124;227;Lingayen Sea;x
7944;56;185;12;Lingayen Sea;x
7945;37;49;168;Lamuri;x
7946;102;98;224;Calang;x
7947;250;196;34;Pa'lu;x
7948;172;233;109;Gayo;x
7949;124;89;106;Pulau;x
7950;90;133;162;Aru;x
7951;16;211;214;Barus;x
7952;182;29;59;Mentawai;x
7953;154;91;49;Lae Lineir;x
7954;29;29;206;Sormanggita;x
7955;209;107;3;Batak;x
7956;98;49;112;Toba;x
7957;84;115;53;Bahal;x
7958;41;56;113;Asahan;x
7959;105;50;117;Maidhanam;x
7960;23;55;182;Panai;x
7961;180;26;31;Rokan;x
7962;65;182;163;Siak;x
7963;127;190;243;Rupat;x
7964;42;119;213;Pedang;x
7965;77;210;70;Muara Takus;x
7966;198;90;62;Gangarajaloka;x
7967;148;20;61;Riau;x
7968;133;225;24;Saradagiri;x
7969;154;56;185;Suvarnavani;x
7970;239;55;234;Kampar;x
7971;61;44;223;Indragiri;x
7972;150;199;227;Melayu;x
7973;221;55;48;Jalavahanagrama;x
7974;1;30;182;Riktakrshita;x
7975;71;200;185;Danau Toba;x
7976;176;161;193;Suvarnagiri;x
7977;61;62;70;Suvarnagiri;x
7978;83;148;230;Kalamanthana;x
7979;40;205;14;Sulawesi;x
7980;225;184;21;Sedili;x
7981;196;130;32;Simpai;x
7982;209;229;175;Madek;x
7983;244;64;32;Pahat;x
7984;179;130;101;Lemakau;x
7985;230;34;185;Mentra;x
7986;41;13;114;Bembau;x
7987;140;17;115;Belandas;x
7988;220;185;102;Palong;x
7989;241;16;7;Tapah;x
7990;99;24;215;Jelai;x
7991;97;3;172;Sadang;x
7992;5;36;40;Ijok;x
7993;186;229;70;Plus;x
7994;234;93;177;Jarum;x
7995;233;47;92;Mabek;x
7996;240;129;46;Lebir;x
7997;176;55;93;Krau;x
7998;128;165;91;Guai;x
7999;190;33;149;Dungun;x
8000;152;247;143;Aring;x
8001;61;47;135;Bago Yoma;x
8002;1;6;111;Kajoor;x
8003;226;162;38;Timbo;x
8004;11;154;105;Meda;x
8005;59;18;212;Alagor;x
8006;136;145;222;Senega;x
8007;70;210;36;Bundu;x
8008;210;251;190;Bakoy;x
8009;81;148;115;Kangaba;x
8010;171;164;99;Sufena;x
8011;106;90;146;Acha;x
8012;49;143;233;Dagoft;x
8013;126;15;243;Benigerai;x
8014;247;150;235;Auzichi;x
8015;18;253;74;Tegazza;x
8016;195;175;170;Zuen;x
8017;24;174;219;Zis;x
8018;51;22;59;Cuffa;x
8019;86;252;192;Gilan;x
8020;71;202;156;Accra;x
8021;201;1;37;Manneh;x
8022;72;152;217;Grebo;x
8023;57;103;180;Neyo;x
8024;156;107;181;Waala;x
8025;50;135;97;Senufo;x
8026;126;7;107;Bagoe;x
8027;124;241;65;Lobiri;x
8028;150;89;160;Budomel;x
8029;149;183;96;Gyaaman;x
8030;83;248;165;Melli;x
8031;160;121;175;Manfarea;x
8032;17;13;149;Farin;x
8033;155;193;69;Mapa;x
8034;32;107;183;Akan;x
8035;17;58;147;Sdan;x
8036;165;86;63;Bitoni;x
8037;225;179;111;Bagoa;x
8038;159;244;180;Yrmas;x
8039;53;17;96;Kwahu;x
8040;197;214;205;Gimea;x
8041;249;189;182;Curaes;x
8042;228;193;105;Terina;x
8043;58;192;154;Temian;x
8044;170;85;128;Mima;x
8045;133;159;100;Melegete;x
8046;140;240;54;Tukare;x
8047;129;92;228;Nuani;x
8048;234;113;163;Saleh;x
8049;149;17;70;Edo;x
8050;111;231;63;Nri;x
8051;88;54;243;Warri;x
8052;46;111;26;Ife-Ife;x
8053;236;37;74;Abuja;x
8054;206;122;107;Owo;x
8055;113;155;229;Jukun;x
8056;13;61;58;Ubani;x
8057;57;23;210;Akwa;x
8058;78;109;115;Akpa;x
8059;141;93;152;Adamawa;x
8060;148;174;106;Yauri;x
8061;98;105;105;Borgu;x
8062;55;162;144;Weme;x
8063;104;141;229;Baatonum;x
8064;12;174;97;Aukar;x
8065;56;136;248;Tadekka;x
8066;105;115;78;Denkira;x
8067;203;119;79;Aja;x
8068;194;86;231;Nok;x
8069;200;122;100;Guber;x
8070;108;155;223;Gyr;x
8071;55;109;10;Cano;x
8072;18;183;237;Casena;x
8073;75;34;107;Guangara;x
8074;88;151;10;Tillaberi;x
8075;250;183;132;Menaka;x
8076;116;63;124;Bilanga;x
8077;24;96;247;Dogo;x
8078;237;153;30;Tenko;x
8079;36;149;50;Wogo;x
8080;47;17;235;Dygo;x
8081;214;206;59;Mouho;x
8082;162;20;80;Kainji;x
8083;233;131;156;Luma;x
8084;27;110;241;Kanikoko;x
8085;126;114;242;Garafini;x
8086;16;172;74;Adeniran;x
8087;192;93;170;Machupa;x
8088;35;236;193;Ayun;x
8089;48;80;80;Niani;x
8090;188;236;213;Hausa;x
8091;145;178;17;Haayare;x
8092;162;178;116;Niafunke;x
8093;210;157;201;Dia;x
8094;54;160;202;Massine;x
8095;3;230;223;Dendebre;x
8096;129;127;148;Bissan;x
8097;164;102;27;Timbuktu;x
8098;99;28;74;Koura;x
8099;42;80;161;Galaga;x
8100;246;150;182;Memea;x
8101;80;231;238;8101;Dierna
8102;64;74;160;8102;Agnaviae
8103;48;164;145;8103;Apulum
8104;60;8;33;8104;Decidava
8105;159;11;33;8105;Sacidava
8106;249;28;17;8106;Acidava
8107;70;155;27;8107;Angustia
8108;197;52;207;8108;Ampelum
8109;254;158;77;8109;Samum
8110;125;55;2;8110;Tamasidava
8111;82;112;40;8111;Carpidava
8112;223;14;173;8112;Thissus
8113;158;194;220;8113;Carpatae Costoboci
8114;120;153;214;8114;Upper Carpia
8115;169;132;44;Targa;x
8116;35;12;36;Hayr;x
8117;70;242;170;Yghidi;x
8118;5;168;217;Sar;x
8119;217;225;1;Zanfara;x
8120;66;246;190;Gheoran;x
8121;101;220;69;Gago;x
8122;164;204;106;Eacama;x
8123;144;137;135;Perempe;x
8124;157;97;2;Djenne;x
8125;151;34;237;Macina;x
8126;4;25;1;Kolongo;x
8127;199;108;4;Sansanding;x
